id,type_desc,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
106323,BusNo,0:16:07,6.049845803,04-11-18 9:07,14.10723,99.15795,04-11-18 9:23,14.09787,99.17282
109637,BusNo,0:48:47,29.24730884,04-11-18 16:22,14.089472,99.279858,04-11-18 17:11,14.037013,99.489447
109941,BusNo,0:45:49,40.79373167,04-11-18 14:20,14.097212,99.173865,04-11-18 15:06,14.054494,99.500306
111830,BusNo,1:21:43,64.52635374,04-11-18 12:53,14.229274,99.065002,04-11-18 14:15,14.04389,99.505559
111830,BusNo,1:37:55,105.0967889,04-11-18 10:30,14.981364,98.631415,04-11-18 12:08,14.229612,99.064746
112392,BusNo,1:31:53,65.46684617,04-11-18 12:54,14.229256,99.065086,04-11-18 14:26,14.042585,99.505471
112392,BusNo,1:33:47,106.2653241,04-11-18 10:34,14.980692,98.631518,04-11-18 12:08,14.229156,99.064944
114373,BusNo,0:54:47,46.35688402,04-11-18 13:11,14.090047,99.280768,04-11-18 14:06,13.977417,99.654931
114373,BusNo,1:43:35,70.63435439,04-11-18 8:52,14.50367,98.820664,04-11-18 10:36,14.089223,99.27994
116301,BusNo,1:45:28,134.9990122,04-11-18 13:57,14.797464,98.593062,04-11-18 15:43,14.059435,99.468212
116324,BusNo,0:24:12,0.020821513,04-11-18 2:34,14.576792,98.745203,04-11-18 2:58,14.576859,98.745108
116324,BusNo,0:31:54,24.17263451,04-11-18 12:11,14.576918,98.745009,04-11-18 12:43,14.419141,98.889234
116324,BusNo,0:20:46,7.790428395,04-11-18 9:39,14.624809,98.725783,04-11-18 10:00,14.565895,98.754423
116429,BusNo,0:52:48,9.990872624,04-11-18 12:54,14.2394,99.056057,04-11-18 13:47,14.289263,99.007536
120968,BusNo,0:51:55,58.10605324,04-11-18 14:25,14.218672,99.063253,04-11-18 15:17,14.032041,99.525916
122420,BusNo,0:28:21,24.43921163,04-11-18 11:14,14.134681,99.34955,04-11-18 11:42,14.049111,99.438784
122420,BusNo,0:43:23,41.62352373,04-11-18 10:11,14.432889,99.126246,04-11-18 10:55,14.149221,99.324612
128465,BusNo,2:58:56,169.7810337,04-11-18 8:46,14.019146,99.252341,04-11-18 11:45,15.17313,98.470791
133222,BusNo,0:37:55,16.14101542,04-11-18 11:51,14.238066,99.015458,04-11-18 12:29,14.254043,99.015961
133222,BusNo,0:11:59,7.599054781,04-11-18 21:26,14.255968,99.012785,04-11-18 21:38,14.212875,99.053626
141903,BusNo,1:50:34,93.6531173,04-11-18 15:02,14.111092,99.146617,04-11-18 16:53,14.111023,99.144535
141903,BusNo,1:00:17,46.91921851,04-11-18 7:03,14.11095,99.144465,04-11-18 8:03,14.019753,99.53329
141904,BusNo,2:06:51,89.54619106,04-11-18 7:15,14.117653,99.186285,04-11-18 9:22,14.11041,99.14629
141904,BusNo,1:52:27,90.44284793,04-11-18 15:01,14.111635,99.146978,04-11-18 16:54,14.110782,99.144543
143923,BusNo,0:59:19,44.49832843,04-11-18 13:40,14.37502,99.144488,04-11-18 14:40,14.113915,99.135723
143923,BusNo,0:42:12,41.14160807,04-11-18 15:51,14.118687,99.141495,04-11-18 16:33,14.041702,99.50485
145930,BusNo,1:02:36,51.12882545,04-11-18 15:29,14.280393,99.223578,04-11-18 16:32,14.039775,99.510878
145953,BusNo,1:48:48,93.10465215,04-11-18 11:29,14.464765,99.10778,04-11-18 13:18,13.953676,99.606791
146314,BusNo,5:21:32,261.3526013,04-11-18 14:08,14.979076,98.633105,04-11-18 19:30,14.625178,100.147646
146920,BusNo,1:35:00,109.9362401,04-11-18 15:29,14.469071,98.856666,04-11-18 17:04,13.97722,99.654041
146920,BusNo,0:19:55,19.18840265,04-11-18 13:32,14.897151,98.673383,04-11-18 13:52,14.735755,98.64715
146920,BusNo,0:24:27,33.07917271,04-11-18 14:11,14.709308,98.664913,04-11-18 14:36,14.493621,98.839901
146984,BusNo,1:15:35,67.40159818,04-11-18 10:13,14.09358,99.172316,04-11-18 11:29,13.969851,99.698825
147013,BusNo,1:28:05,66.87074631,04-11-18 12:26,14.432796,99.128616,04-11-18 13:54,14.044056,99.505345
147219,BusNo,0:36:10,31.34671271,04-11-18 13:46,14.105591,99.164168,04-11-18 14:22,14.281736,99.001136
147219,BusNo,1:56:22,105.7631877,04-11-18 14:36,14.281656,99.001791,04-11-18 16:32,13.886781,99.800748
147325,BusNo,1:04:36,63.94982127,04-11-18 10:19,14.095368,99.175981,04-11-18 11:24,13.973306,99.675563
147864,BusNo,2:57:38,95.02065893,04-11-18 15:14,14.089613,99.280288,04-11-18 18:12,13.803135,100.006246
147864,BusNo,1:25:49,56.54203738,04-11-18 10:49,14.438368,98.85075,04-11-18 12:15,14.11345,99.19492
